partner_id,branch_name,legal_institution,institution_type,nsfdc_match,rbi_match,nabard_match,dfs_match,official_partner_match,gnpa_available,nnpa_available,overdue_available,utilization_available,profitability_available,guarantee_available,latest_reporting_period,financial_scope,match_confidence,routing_status,primary_reason
915f2d22-33f0-40ed-bdb3-e21b865d3fed,Shri Mahila Sewa Sahakari Bank Ltd,Shri Mahila Sewa Sahakari Bank Ltd,COOPERATIVE_BANK,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Officially authorized implementing partner (Shri Mahila Sewa Sahakari Bank Ltd). Detailed partner-level financial ledger not publicly available.
0a46cfdd-0140-4eeb-8794-91d667dcad40,Sikkim Sikkim Scheduled Castes Bhanupath,"Sikkim Scheduled Castes, Scheduled Tribes & Other Backward Classes Development Corporation",STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
PARTNER-UP-LKO-SIDBI-01,Small Industries Development Bank of India (SIDBI) Head Office,Small Industries Development Bank of India (SIDBI),STATUTORY_FINANCIAL_CORPORATION,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Officially authorized implementing partner (Small Industries Development Bank of India (SIDBI)). Detailed partner-level financial ledger not publicly available.
a8acf321-79fc-4c4f-8625-f53474865bfc,State Bank of India (SBI) Corporate Centre,State Bank of India,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
bd179031-c8fc-4128-971f-1d1ca1ae4124,State Bank of India (SBI) Local Head Office New Delhi,State Bank of India,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
PARTNER-GKP-RSETI-01,State Bank of India Rural Self Employment Training Institute (SBI RSETI) Gorakhpur,State Bank of India,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_5,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
c30f1d8c-df01-4717-ae7f-a4727b503ff4,Streenidhi,Streenidhi Credit Cooperative Federation Ltd,COOPERATIVE_BANK,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Officially authorized implementing partner (Streenidhi Credit Cooperative Federation Ltd). Detailed partner-level financial ledger not publicly available.
86999842-c677-4406-a501-48eb9e76fabd,Streenidhi AP,Streenidhi Credit Cooperative Federation Ltd,COOPERATIVE_BANK,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Officially authorized implementing partner (Streenidhi Credit Cooperative Federation Ltd). Detailed partner-level financial ledger not publicly available.
b7733384-4a52-4b12-ba53-0181f8098fa6,Tamil Nadu Adi Dravidar Housing and Development Corporation (TAHDCO),Tamil Nadu Adi Dravidar Housing and Development Corporation (TAHDCO),STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
5fbd0539-07aa-4ffb-83c3-cff7ede183b0,Tamil Nadu Grama Bank,Tamil Nadu Grama Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
953a6e5c-3ec7-4be6-aee7-94b24e212778,Tamil Nadu Grama Bank Head Office Salem,Tamil Nadu Grama Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
0c63b32c-1786-4832-8f35-c749ba391ba9,Tamil Nadu Tamil Nadu Adi Dravidar No.31,Tamil Nadu Adi Dravidar Housing and Development Corporation (TAHDCO),STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
4aad9936-f656-41f2-8a4b-026dea48ac44,Telangana Grameena Bank,Telangana Grameena Bank,REGIONAL_RURAL_BANK,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
83752b0f-14ca-4f50-86de-c8ca42c4e0e4,Tikiapara,UNMATCHED,REGIONAL_RURAL_BANK,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
ea995f14-d3f4-44a2-9fa2-5a0c24a0631c,Tripura Gramin Bank,Tripura Gramin Bank,REGIONAL_RURAL_BANK,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
53752b86-4597-4117-be7c-5a8b75325407,Tripura Tripura Scheduled Castes Krishna Nagar P.O. Lake Chomubani,Tripura Scheduled Castes Cooperative Development Corporation,STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
9e0c0f81-a704-4a8c-9767-984568b82f9a,UCO Bank,UCO Bank,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
c0d66564-e402-4c27-8540-d5ac1a42a82a,UCO Bank Head Office Kolkata,UCO Bank,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
394c1244-ced5-4681-8195-47fc0f53d124,Ujjiwan Small Finance Bank Small Finance Bank- 02,Ujjivan Small Finance Bank,SMALL_FINANCE_BANK,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Officially authorized implementing partner (Ujjivan Small Finance Bank). Detailed partner-level financial ledger not publicly available.
498e27ae-2629-45bd-b50d-d44c27615b09,Union Bank of India,Union Bank of India,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
3f79f6a3-4910-4755-8a65-7e0300385eaf,Union Bank of India Corporate Head Office,Union Bank of India,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
PARTNER-UP-VNS-UBI-01,Union Bank of India MSME Branch Varanasi,Union Bank of India,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
PARTNER-GKP-UBI-01,Union Bank of India Regional Office & Branch Gorakhpur,Union Bank of India,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
e4f6f87a-8b1d-4eed-b184-2e55060a30fa,Uttar Pradesh Gramin Bank,Baroda U.P. Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
PARTNER-UP-DEO-UPSCFDC-01,Uttar Pradesh Scheduled Caste Finance and Development Corporation (UPSCFDC) Deoria,Uttar Pradesh Scheduled Caste Finance and Development Corporation (UPSCFDC),STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
PARTNER-GKP-UPSCFDC-01,Uttar Pradesh Scheduled Caste Finance and Development Corporation (UPSCFDC) Gorakhpur,Uttar Pradesh Scheduled Caste Finance and Development Corporation (UPSCFDC),STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
PARTNER-UP-LKO-UPSCFDC-01,Uttar Pradesh Scheduled Caste Finance and Development Corporation (UPSCFDC) Head Office,Uttar Pradesh Scheduled Caste Finance and Development Corporation (UPSCFDC),STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
PARTNER-UP-VNS-UPSCFDC-01,Uttar Pradesh Scheduled Caste Finance and Development Corporation (UPSCFDC) Varanasi,Uttar Pradesh Scheduled Caste Finance and Development Corporation (UPSCFDC),STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
98346956-4962-402c-b788-300f75c71dd2,Uttar Pradesh UP Sahkari Gram Vikas Bank 10,Uttar Pradesh Sahkari Gram Vikas Bank,STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
3b1305ce-89dc-480b-a129-358964ccf9f5,Uttar Pradesh UP Scheduled Castes Finance & B-912,Uttar Pradesh Scheduled Caste Finance and Development Corporation (UPSCFDC),STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
41804e4e-ea64-429a-8990-cf647fdde1af,Uttarakhand Gramin Bank,Uttarakhand Gramin Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
74de50cc-1bad-4e37-8bd7-a2e8b42d8d8f,Uttarakhand Gramin Bank Head Office Dehradun,Uttarakhand Gramin Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
61cb0b78-2ff9-45d2-9453-04be897ec89e,Uttarakhand Uttarakhand Bahu-udeshiya Vitta Janjati Directorate,Uttarakhand Bahu-uddeshiya Vitta Evam Vikas Nigam,STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
9b05cbeb-1a9f-4f46-86d7-6ca2ff484d02,Vector Finance PVT LTD RO-K7/110,Vector Finance Pvt Ltd,NBFC_MFI,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Officially authorized implementing partner (Vector Finance Pvt Ltd). Detailed partner-level financial ledger not publicly available.
0ae9941f-fbf2-4efc-8faf-a137d091e4d0,West Bengal Gramin Bank No.441,Paschim Banga Gramin Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
594d516d-41d7-4435-9ff8-255c67d599f4,"West Bengal SC, ST & OBC Development & Finance Corporation","West Bengal SC, ST & OBC Development & Finance Corporation",STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
f2c9e004-271c-4e0e-92a1-52c816fd2a14,West Bengal West Bengal SCs,"West Bengal SC, ST & OBC Development & Finance Corporation",STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
f39947ab-d137-47f3-9917-cdc83f121fe6,e-Gram / CSC Citizen Facilitation Centre Ahmedabad,CSC e-Governance Services India Limited,COMMON_SERVICES_CENTRE,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Officially authorized implementing partner (CSC e-Governance Services India Limited). Detailed partner-level financial ledger not publicly available.
4c178627-5223-433c-8a2f-718c8b8e4620,th Floor,UNMATCHED,PUBLIC_SECTOR_BANK,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
